timestamp,site_id,capacity_mw,actual_generation_mw,solar_generation_mw,wind_generation_mw,ghi_wm2,dni_wm2,wind_speed_100m,wind_speed_10m,temperature_c,cloud_cover_pct
2026-08-19T17:00:00Z,muppandal-wind,1500.0,962.57,0.0,962.57,0.0,0.0,10.24,6.77,20.27,0.0
2026-08-19T18:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,13.4,8.85,16.35,29.7
2026-08-19T19:00:00Z,muppandal-wind,1500.0,908.02,0.0,908.02,0.0,0.0,10.1,6.67,12.27,8.2
2026-08-19T20:00:00Z,muppandal-wind,1500.0,0.08,0.0,0.08,0.0,0.0,3.33,2.2,12.64,37.0
2026-08-19T21:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,16.61,10.98,11.35,30.7
2026-08-19T22:00:00Z,muppandal-wind,1500.0,1465.74,0.0,1465.74,0.0,0.0,14.92,9.86,10.22,15.5
2026-08-19T23:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,12.06,7.97,13.15,29.9
2026-08-20T00:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,0.0,0.0,1.59,1.05,10.67,39.5
2026-08-20T01:00:00Z,muppandal-wind,1500.0,578.2,0.0,578.2,24.36,10.07,9.14,6.04,14.03,55.7
2026-08-20T02:00:00Z,muppandal-wind,1500.0,6.77,0.0,6.77,209.81,137.18,4.4,2.91,17.25,35.9
2026-08-20T03:00:00Z,muppandal-wind,1500.0,1462.18,0.0,1462.18,315.56,219.91,12.85,8.49,17.82,50.9
2026-08-20T04:00:00Z,muppandal-wind,1500.0,1448.21,0.0,1448.21,483.31,371.3,12.03,7.95,20.45,42.1
2026-08-20T05:00:00Z,muppandal-wind,1500.0,39.15,0.0,39.15,731.75,618.54,5.51,3.64,18.42,20.2
2026-08-20T06:00:00Z,muppandal-wind,1500.0,593.69,0.0,593.69,685.29,567.01,9.16,6.05,23.36,37.5
2026-08-20T07:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,746.26,630.12,11.57,7.64,28.22,33.0
2026-08-20T08:00:00Z,muppandal-wind,1500.0,953.66,0.0,953.66,799.83,687.72,10.24,6.76,28.92,23.2
2026-08-20T09:00:00Z,muppandal-wind,1500.0,220.98,0.0,220.98,774.86,662.95,7.42,4.9,29.7,16.3
2026-08-20T10:00:00Z,muppandal-wind,1500.0,890.22,0.0,890.22,571.75,458.5,10.27,6.79,29.73,29.9
2026-08-20T11:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,552.76,441.87,1.99,1.32,30.66,0.0
2026-08-20T12:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,170.19,101.89,11.93,7.88,27.98,62.6
2026-08-20T13:00:00Z,muppandal-wind,1500.0,591.27,0.0,591.27,70.99,37.64,9.17,6.06,28.24,18.7
2026-08-20T14:00:00Z,muppandal-wind,1500.0,1023.44,0.0,1023.44,0.0,0.0,10.58,6.99,24.54,44.8
2026-08-20T15:00:00Z,muppandal-wind,1500.0,10.78,0.0,10.78,0.0,0.0,4.65,3.07,22.2,31.5
2026-08-20T16:00:00Z,muppandal-wind,1500.0,0.9,0.0,0.9,0.0,0.0,3.72,2.46,21.1,15.9
2026-08-20T17:00:00Z,muppandal-wind,1500.0,145.89,0.0,145.89,0.0,0.0,6.95,4.59,15.76,62.3
2026-08-20T18:00:00Z,muppandal-wind,1500.0,1.14,0.0,1.14,0.0,0.0,3.77,2.49,15.93,62.4
2026-08-20T19:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,16.07,10.62,10.79,14.2
2026-08-20T20:00:00Z,muppandal-wind,1500.0,11.34,0.0,11.34,0.0,0.0,4.67,3.09,11.11,41.6
2026-08-20T21:00:00Z,muppandal-wind,1500.0,1477.14,0.0,1477.14,0.0,0.0,15.39,10.17,11.49,22.9
2026-08-20T22:00:00Z,muppandal-wind,1500.0,190.24,0.0,190.24,0.0,0.0,7.34,4.85,10.01,16.8
2026-08-20T23:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,19.26,12.73,8.33,41.6
2026-08-21T00:00:00Z,muppandal-wind,1500.0,109.81,0.0,109.81,0.0,0.0,6.61,4.37,12.13,38.4
2026-08-21T01:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,33.75,15.39,1.19,0.79,12.56,27.1
2026-08-21T02:00:00Z,muppandal-wind,1500.0,88.06,0.0,88.06,212.26,139.22,6.31,4.17,12.63,34.8
2026-08-21T03:00:00Z,muppandal-wind,1500.0,232.02,0.0,232.02,433.81,330.21,7.57,5.0,17.31,21.3
2026-08-21T04:00:00Z,muppandal-wind,1500.0,1300.32,0.0,1300.32,589.39,476.81,11.03,7.29,20.37,22.8
2026-08-21T05:00:00Z,muppandal-wind,1500.0,132.96,0.0,132.96,691.47,576.91,6.81,4.5,21.74,26.2
2026-08-21T06:00:00Z,muppandal-wind,1500.0,1485.57,0.0,1485.57,652.35,532.23,14.45,9.55,26.64,42.0
2026-08-21T07:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,829.38,718.52,2.56,1.69,27.16,22.2
2026-08-21T08:00:00Z,muppandal-wind,1500.0,1495.62,0.0,1495.62,923.38,818.43,16.03,10.59,28.22,6.7
2026-08-21T09:00:00Z,muppandal-wind,1500.0,574.38,0.0,574.38,862.59,754.03,9.15,6.05,29.23,3.4
2026-08-21T10:00:00Z,muppandal-wind,1500.0,1459.99,0.0,1459.99,478.48,365.03,15.71,10.38,28.55,46.2
2026-08-21T11:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,331.67,233.0,13.9,9.19,29.45,52.0
2026-08-21T12:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,284.62,199.29,2.6,1.72,28.96,17.2
2026-08-21T13:00:00Z,muppandal-wind,1500.0,137.18,0.0,137.18,50.05,24.1,6.86,4.53,26.31,51.5
2026-08-21T14:00:00Z,muppandal-wind,1500.0,153.94,0.0,153.94,0.0,0.0,7.0,4.62,26.03,19.4
2026-08-21T15:00:00Z,muppandal-wind,1500.0,1490.61,0.0,1490.61,0.0,0.0,17.58,11.61,22.17,34.4
2026-08-21T16:00:00Z,muppandal-wind,1500.0,6.69,0.0,6.69,0.0,0.0,4.39,2.9,18.47,49.0
2026-08-21T17:00:00Z,muppandal-wind,1500.0,13.84,0.0,13.84,0.0,0.0,4.78,3.16,15.28,23.2
2026-08-21T18:00:00Z,muppandal-wind,1500.0,0.44,0.0,0.44,0.0,0.0,3.56,2.35,14.98,23.0
2026-08-21T19:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,12.34,8.15,12.04,21.9
2026-08-21T20:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,0.0,0.0,2.83,1.87,12.28,37.0
2026-08-21T21:00:00Z,muppandal-wind,1500.0,830.7,0.0,830.7,0.0,0.0,10.06,6.64,11.24,24.4
2026-08-21T22:00:00Z,muppandal-wind,1500.0,560.0,0.0,560.0,0.0,0.0,9.1,6.01,9.44,36.1
2026-08-21T23:00:00Z,muppandal-wind,1500.0,1223.2,0.0,1223.2,0.0,0.0,11.05,7.3,11.19,35.7
2026-08-22T00:00:00Z,muppandal-wind,1500.0,1428.24,0.0,1428.24,0.0,0.0,11.83,7.82,12.08,49.5
2026-08-22T01:00:00Z,muppandal-wind,1500.0,577.55,0.0,577.55,32.83,14.87,9.16,6.05,14.11,29.9
2026-08-22T02:00:00Z,muppandal-wind,1500.0,1191.86,0.0,1191.86,239.52,161.85,10.93,7.22,13.82,22.5
2026-08-22T03:00:00Z,muppandal-wind,1500.0,222.22,0.0,222.22,363.04,264.2,7.48,4.94,18.12,39.0
2026-08-22T04:00:00Z,muppandal-wind,1500.0,792.07,0.0,792.07,580.95,468.41,9.9,6.54,19.17,24.4
2026-08-22T05:00:00Z,muppandal-wind,1500.0,298.15,0.0,298.15,391.82,267.2,8.01,5.29,21.81,71.2
2026-08-22T06:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,763.27,649.33,1.08,0.71,26.72,27.0
2026-08-22T07:00:00Z,muppandal-wind,1500.0,1081.7,0.0,1081.7,807.05,694.78,10.52,6.95,28.21,25.1
2026-08-22T08:00:00Z,muppandal-wind,1500.0,249.1,0.0,249.1,833.77,723.64,7.63,5.04,28.15,18.6
2026-08-22T09:00:00Z,muppandal-wind,1500.0,517.82,0.0,517.82,791.06,679.76,8.89,5.88,28.21,13.9
2026-08-22T10:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,611.14,497.97,20.51,13.55,29.24,23.0
2026-08-22T11:00:00Z,muppandal-wind,1500.0,1463.05,0.0,1463.05,505.69,397.39,18.41,12.16,31.39,11.1
2026-08-22T12:00:00Z,muppandal-wind,1500.0,8.16,0.0,8.16,272.29,188.79,4.51,2.98,28.54,22.1
2026-08-22T13:00:00Z,muppandal-wind,1500.0,552.25,0.0,552.25,67.05,35.09,9.07,5.99,24.31,24.9
2026-08-22T14:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,0.0,0.0,2.45,1.62,26.75,28.6
2026-08-22T15:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,22.57,14.91,21.15,37.8
2026-08-22T16:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,13.6,8.98,19.24,20.6
2026-08-22T17:00:00Z,muppandal-wind,1500.0,259.38,0.0,259.38,0.0,0.0,7.72,5.1,13.5,28.6
2026-08-22T18:00:00Z,muppandal-wind,1500.0,541.33,0.0,541.33,0.0,0.0,8.99,5.94,14.61,55.2
2026-08-22T19:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,16.09,10.63,12.73,41.6
2026-08-22T20:00:00Z,muppandal-wind,1500.0,30.67,0.0,30.67,0.0,0.0,5.35,3.53,12.05,34.9
2026-08-22T21:00:00Z,muppandal-wind,1500.0,15.58,0.0,15.58,0.0,0.0,4.84,3.19,11.65,19.8
2026-08-22T22:00:00Z,muppandal-wind,1500.0,1450.41,0.0,1450.41,0.0,0.0,17.25,11.4,11.23,26.0
2026-08-22T23:00:00Z,muppandal-wind,1500.0,5.82,0.0,5.82,0.0,0.0,4.33,2.86,9.1,43.8
2026-08-23T00:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,16.66,11.01,11.55,40.2
2026-08-23T01:00:00Z,muppandal-wind,1500.0,892.89,0.0,892.89,32.98,14.95,10.1,6.67,11.17,29.4
2026-08-23T02:00:00Z,muppandal-wind,1500.0,1482.15,0.0,1482.15,276.46,192.51,14.49,9.58,16.69,6.0
2026-08-23T03:00:00Z,muppandal-wind,1500.0,1.74,0.0,1.74,255.69,164.07,3.89,2.57,17.14,65.9
2026-08-23T04:00:00Z,muppandal-wind,1500.0,1496.32,0.0,1496.32,521.57,409.35,13.54,8.95,20.84,35.2
2026-08-23T05:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,737.51,624.5,12.25,8.09,22.79,19.3
2026-08-23T06:00:00Z,muppandal-wind,1500.0,5.89,0.0,5.89,886.39,779.32,4.31,2.85,24.23,10.4
2026-08-23T07:00:00Z,muppandal-wind,1500.0,1484.6,0.0,1484.6,968.06,866.03,17.65,11.66,28.16,4.1
2026-08-23T08:00:00Z,muppandal-wind,1500.0,369.26,0.0,369.26,807.32,695.65,8.39,5.54,31.06,22.2
2026-08-23T09:00:00Z,muppandal-wind,1500.0,48.66,0.0,48.66,885.85,778.17,5.73,3.79,29.79,0.0
2026-08-23T10:00:00Z,muppandal-wind,1500.0,5.33,0.0,5.33,700.71,587.74,4.28,2.83,28.52,7.3
2026-08-23T11:00:00Z,muppandal-wind,1500.0,387.25,0.0,387.25,503.8,395.61,8.45,5.58,29.38,11.5
2026-08-23T12:00:00Z,muppandal-wind,1500.0,243.67,0.0,243.67,266.16,183.58,7.63,5.04,26.3,24.6
2026-08-23T13:00:00Z,muppandal-wind,1500.0,1400.77,0.0,1400.77,67.81,35.59,11.87,7.84,28.1,23.7
2026-08-23T14:00:00Z,muppandal-wind,1500.0,26.24,0.0,26.24,0.0,0.0,5.17,3.42,24.53,28.8
2026-08-23T15:00:00Z,muppandal-wind,1500.0,26.27,0.0,26.27,0.0,0.0,5.21,3.44,23.57,18.3
2026-08-23T16:00:00Z,muppandal-wind,1500.0,12.08,0.0,12.08,0.0,0.0,4.66,3.08,20.2,34.9
2026-08-23T17:00:00Z,muppandal-wind,1500.0,27.86,0.0,27.86,0.0,0.0,5.26,3.48,14.87,40.4
2026-08-23T18:00:00Z,muppandal-wind,1500.0,8.81,0.0,8.81,0.0,0.0,4.52,2.99,12.94,6.3
2026-08-23T19:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,0.0,0.0,2.96,1.96,12.75,50.5
2026-08-23T20:00:00Z,muppandal-wind,1500.0,782.47,0.0,782.47,0.0,0.0,9.94,6.57,10.9,33.3
2026-08-23T21:00:00Z,muppandal-wind,1500.0,1482.39,0.0,1482.39,0.0,0.0,19.37,12.8,11.25,16.9
2026-08-23T22:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,0.0,0.0,2.58,1.71,10.59,24.1
2026-08-23T23:00:00Z,muppandal-wind,1500.0,1305.05,0.0,1305.05,0.0,0.0,11.05,7.3,10.07,38.9
2026-08-24T00:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,14.9,9.84,11.03,46.5
2026-08-24T01:00:00Z,muppandal-wind,1500.0,0.24,0.0,0.24,42.15,20.14,3.47,2.29,13.31,1.5
2026-08-24T02:00:00Z,muppandal-wind,1500.0,0.1,0.0,0.1,164.93,99.92,3.34,2.2,14.73,56.0
2026-08-24T03:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,411.97,309.84,12.07,7.97,16.08,26.7
2026-08-24T04:00:00Z,muppandal-wind,1500.0,16.85,0.0,16.85,581.28,468.74,4.9,3.24,18.35,24.3
2026-08-24T05:00:00Z,muppandal-wind,1500.0,754.24,0.0,754.24,755.84,643.44,9.65,6.38,22.76,16.6
2026-08-24T06:00:00Z,muppandal-wind,1500.0,1443.62,0.0,1443.62,944.52,840.69,12.0,7.93,26.14,2.5
2026-08-24T07:00:00Z,muppandal-wind,1500.0,0.11,0.0,0.11,764.47,649.49,3.36,2.22,27.66,30.6
2026-08-24T08:00:00Z,muppandal-wind,1500.0,1090.32,0.0,1090.32,972.37,870.26,10.7,7.07,29.37,0.1
2026-08-24T09:00:00Z,muppandal-wind,1500.0,1471.13,0.0,1471.13,723.95,610.09,12.49,8.25,30.74,23.8
2026-08-24T10:00:00Z,muppandal-wind,1500.0,472.53,0.0,472.53,664.83,551.79,8.85,5.85,27.14,13.6
2026-08-24T11:00:00Z,muppandal-wind,1500.0,268.95,0.0,268.95,395.47,293.27,7.78,5.14,29.17,37.0
2026-08-24T12:00:00Z,muppandal-wind,1500.0,638.05,0.0,638.05,256.41,175.27,9.45,6.24,26.77,28.4
2026-08-24T13:00:00Z,muppandal-wind,1500.0,171.27,0.0,171.27,57.86,29.15,7.16,4.73,25.86,39.3
2026-08-24T14:00:00Z,muppandal-wind,1500.0,604.75,0.0,604.75,0.0,0.0,9.24,6.11,23.23,18.1
2026-08-24T15:00:00Z,muppandal-wind,1500.0,65.35,0.0,65.35,0.0,0.0,5.96,3.94,22.87,29.6
2026-08-24T16:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,13.14,8.68,20.39,60.2
2026-08-24T17:00:00Z,muppandal-wind,1500.0,139.52,0.0,139.52,0.0,0.0,6.76,4.47,18.45,20.1
2026-08-24T18:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,12.06,7.96,13.31,44.7
2026-08-24T19:00:00Z,muppandal-wind,1500.0,300.92,0.0,300.92,0.0,0.0,7.93,5.24,12.43,0.0
2026-08-24T20:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,0.0,0.0,2.61,1.73,7.31,6.8
2026-08-24T21:00:00Z,muppandal-wind,1500.0,321.4,0.0,321.4,0.0,0.0,8.1,5.35,12.72,22.6
2026-08-24T22:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,0.0,0.0,1.08,0.71,10.6,26.7
2026-08-24T23:00:00Z,muppandal-wind,1500.0,1465.76,0.0,1465.76,0.0,0.0,13.87,9.16,11.14,37.7
2026-08-25T00:00:00Z,muppandal-wind,1500.0,312.19,0.0,312.19,0.0,0.0,8.09,5.35,10.48,24.7
2026-08-25T01:00:00Z,muppandal-wind,1500.0,410.2,0.0,410.2,42.63,20.41,8.49,5.61,15.84,0.0
2026-08-25T02:00:00Z,muppandal-wind,1500.0,293.48,0.0,293.48,283.34,198.23,7.89,5.21,16.69,2.9
2026-08-25T03:00:00Z,muppandal-wind,1500.0,1444.99,0.0,1444.99,312.75,217.29,11.66,7.7,17.36,51.6
2026-08-25T04:00:00Z,muppandal-wind,1500.0,718.78,0.0,718.78,668.51,555.51,9.69,6.4,21.11,8.5
2026-08-25T05:00:00Z,muppandal-wind,1500.0,1460.38,0.0,1460.38,594.97,477.17,19.48,12.87,20.82,40.7
2026-08-25T06:00:00Z,muppandal-wind,1500.0,1151.96,0.0,1151.96,781.85,668.95,10.84,7.16,24.24,24.5
2026-08-25T07:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,973.79,872.12,30.51,20.15,26.07,3.4
2026-08-25T08:00:00Z,muppandal-wind,1500.0,338.11,0.0,338.11,927.71,823.02,8.25,5.45,26.37,6.1
2026-08-25T09:00:00Z,muppandal-wind,1500.0,194.76,0.0,194.76,792.8,681.57,7.22,4.77,28.89,13.7
2026-08-25T10:00:00Z,muppandal-wind,1500.0,1182.39,0.0,1182.39,463.42,349.93,10.97,7.25,30.83,48.9
2026-08-25T11:00:00Z,muppandal-wind,1500.0,98.03,0.0,98.03,470.84,364.47,6.36,4.2,29.61,19.3
2026-08-25T12:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,289.23,203.21,3.02,1.99,28.24,15.4
2026-08-25T13:00:00Z,muppandal-wind,1500.0,115.71,0.0,115.71,54.1,26.72,6.59,4.35,26.08,45.2
2026-08-25T14:00:00Z,muppandal-wind,1500.0,60.29,0.0,60.29,0.0,0.0,5.94,3.93,24.7,35.5
2026-08-25T15:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,0.0,0.0,2.9,1.91,20.77,33.2
2026-08-25T16:00:00Z,muppandal-wind,1500.0,0.23,0.0,0.23,0.0,0.0,3.46,2.28,20.75,4.8
2026-08-25T17:00:00Z,muppandal-wind,1500.0,41.81,0.0,41.81,0.0,0.0,5.54,3.66,17.53,21.5
2026-08-25T18:00:00Z,muppandal-wind,1500.0,141.99,0.0,141.99,0.0,0.0,6.91,4.56,14.32,41.8
2026-08-25T19:00:00Z,muppandal-wind,1500.0,87.15,0.0,87.15,0.0,0.0,6.26,4.14,9.73,25.9
2026-08-25T20:00:00Z,muppandal-wind,1500.0,10.19,0.0,10.19,0.0,0.0,4.64,3.06,8.74,38.9
2026-08-25T21:00:00Z,muppandal-wind,1500.0,1468.72,0.0,1468.72,0.0,0.0,12.75,8.42,12.97,40.2
2026-08-25T22:00:00Z,muppandal-wind,1500.0,45.87,0.0,45.87,0.0,0.0,5.66,3.74,10.05,20.9
2026-08-25T23:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,20.99,13.87,10.86,35.3
2026-08-26T00:00:00Z,muppandal-wind,1500.0,0.05,0.0,0.05,0.0,0.0,3.27,2.16,12.31,21.6
2026-08-26T01:00:00Z,muppandal-wind,1500.0,1453.52,0.0,1453.52,20.53,7.91,11.94,7.89,12.64,67.4
2026-08-26T02:00:00Z,muppandal-wind,1500.0,925.97,0.0,925.97,194.35,124.34,10.21,6.75,18.45,42.8
2026-08-26T03:00:00Z,muppandal-wind,1500.0,1489.9,0.0,1489.9,395.0,294.01,12.88,8.51,18.8,31.0
2026-08-26T04:00:00Z,muppandal-wind,1500.0,52.36,0.0,52.36,526.98,414.74,5.8,3.83,19.2,34.2
2026-08-26T05:00:00Z,muppandal-wind,1500.0,1028.74,0.0,1028.74,828.68,718.73,10.55,6.97,24.46,5.7
2026-08-26T06:00:00Z,muppandal-wind,1500.0,7.44,0.0,7.44,415.52,282.21,4.45,2.94,26.98,73.9
2026-08-26T07:00:00Z,muppandal-wind,1500.0,592.24,0.0,592.24,620.43,496.29,9.22,6.09,28.58,49.3
2026-08-26T08:00:00Z,muppandal-wind,1500.0,41.95,0.0,41.95,759.1,644.64,5.56,3.67,26.26,28.6
2026-08-26T09:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,749.26,636.36,17.51,11.57,30.93,20.0
2026-08-26T10:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,615.34,502.19,14.31,9.46,30.04,22.3
2026-08-26T11:00:00Z,muppandal-wind,1500.0,1469.6,0.0,1469.6,415.1,311.81,14.73,9.73,28.74,32.4
2026-08-26T12:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,181.55,111.56,11.58,7.65,29.97,58.1
2026-08-26T13:00:00Z,muppandal-wind,1500.0,512.68,0.0,512.68,74.0,39.59,8.84,5.84,27.15,14.0
2026-08-26T14:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,13.5,8.92,23.98,0.0
2026-08-26T15:00:00Z,muppandal-wind,1500.0,216.67,0.0,216.67,0.0,0.0,7.39,4.89,22.96,19.7
2026-08-26T16:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,0.0,0.0,2.53,1.67,20.97,36.7
2026-08-26T17:00:00Z,muppandal-wind,1500.0,754.06,0.0,754.06,0.0,0.0,9.84,6.5,17.56,33.8
2026-08-26T18:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,16.68,11.02,12.82,47.7
2026-08-26T19:00:00Z,muppandal-wind,1500.0,846.13,0.0,846.13,0.0,0.0,10.07,6.65,12.15,6.5
2026-08-26T20:00:00Z,muppandal-wind,1500.0,80.92,0.0,80.92,0.0,0.0,6.2,4.09,10.81,36.4
2026-08-26T21:00:00Z,muppandal-wind,1500.0,284.33,0.0,284.33,0.0,0.0,7.87,5.2,12.57,28.7
2026-08-26T22:00:00Z,muppandal-wind,1500.0,220.77,0.0,220.77,0.0,0.0,7.5,4.96,9.18,28.9
2026-08-26T23:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,0.0,0.0,1.33,0.88,10.55,23.1
2026-08-27T00:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,19.52,12.9,11.48,25.1
2026-08-27T01:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,38.98,18.35,13.77,9.1,14.54,11.1
2026-08-27T02:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,186.8,118.08,12.51,8.26,16.9,46.2
2026-08-27T03:00:00Z,muppandal-wind,1500.0,5.75,0.0,5.75,391.42,290.67,4.33,2.86,20.08,31.9
2026-08-27T04:00:00Z,muppandal-wind,1500.0,1486.26,0.0,1486.26,636.23,523.39,12.24,8.09,18.39,14.3
2026-08-27T05:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,866.4,757.72,2.31,1.53,23.71,0.0
2026-08-27T06:00:00Z,muppandal-wind,1500.0,779.63,0.0,779.63,730.12,614.33,9.71,6.42,23.5,31.5
2026-08-27T07:00:00Z,muppandal-wind,1500.0,64.12,0.0,64.12,722.73,605.09,6.01,3.97,30.55,36.0
2026-08-27T08:00:00Z,muppandal-wind,1500.0,111.19,0.0,111.19,973.41,871.36,6.57,4.34,30.89,0.0
2026-08-27T09:00:00Z,muppandal-wind,1500.0,3.86,0.0,3.86,697.6,582.74,4.16,2.75,30.04,27.6
2026-08-27T10:00:00Z,muppandal-wind,1500.0,1277.21,0.0,1277.21,548.94,435.64,10.99,7.26,29.49,33.9
2026-08-27T11:00:00Z,muppandal-wind,1500.0,226.62,0.0,226.62,447.36,342.29,7.48,4.94,30.3,24.8
2026-08-27T12:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,130.97,68.51,22.65,14.97,28.42,78.1
2026-08-27T13:00:00Z,muppandal-wind,1500.0,658.62,0.0,658.62,64.5,33.45,9.43,6.23,27.2,28.9
2026-08-27T14:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,13.47,8.9,25.75,37.3
2026-08-27T15:00:00Z,muppandal-wind,1500.0,1247.27,0.0,1247.27,0.0,0.0,11.02,7.28,22.06,37.1
2026-08-27T16:00:00Z,muppandal-wind,1500.0,6.3,0.0,6.3,0.0,0.0,4.38,2.89,17.91,7.8
2026-08-27T17:00:00Z,muppandal-wind,1500.0,40.33,0.0,40.33,0.0,0.0,5.54,3.66,16.18,45.2
2026-08-27T18:00:00Z,muppandal-wind,1500.0,1222.64,0.0,1222.64,0.0,0.0,10.84,7.16,14.68,0.0
2026-08-27T19:00:00Z,muppandal-wind,1500.0,198.15,0.0,198.15,0.0,0.0,7.29,4.81,10.41,0.0
2026-08-27T20:00:00Z,muppandal-wind,1500.0,734.16,0.0,734.16,0.0,0.0,9.75,6.44,11.96,19.8
2026-08-27T21:00:00Z,muppandal-wind,1500.0,1477.32,0.0,1477.32,0.0,0.0,20.62,13.62,9.06,26.2
2026-08-27T22:00:00Z,muppandal-wind,1500.0,516.63,0.0,516.63,0.0,0.0,9.01,5.95,10.53,27.5
2026-08-27T23:00:00Z,muppandal-wind,1500.0,184.4,0.0,184.4,0.0,0.0,7.29,4.82,11.32,49.7
2026-08-28T00:00:00Z,muppandal-wind,1500.0,0.0,0.0,0.0,0.0,0.0,1.03,0.68,9.34,42.0
2026-08-28T01:00:00Z,muppandal-wind,1500.0,1486.74,0.0,1486.74,24.63,10.23,11.63,7.68,13.01,54.9
2026-08-28T02:00:00Z,muppandal-wind,1500.0,1495.93,0.0,1495.93,243.09,164.81,13.76,9.09,15.03,20.9
2026-08-28T03:00:00Z,muppandal-wind,1500.0,505.08,0.0,505.08,402.17,300.7,9.01,5.95,18.33,29.2
2026-08-28T04:00:00Z,muppandal-wind,1500.0,1475.44,0.0,1475.44,329.34,218.16,11.86,7.83,20.42,70.1
2026-08-28T05:00:00Z,muppandal-wind,1500.0,131.67,0.0,131.67,690.57,575.98,6.75,4.46,24.31,26.4
2026-08-28T06:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,963.37,860.58,16.64,10.99,26.61,0.0
2026-08-28T07:00:00Z,muppandal-wind,1500.0,263.49,0.0,263.49,817.05,705.41,7.83,5.17,27.85,23.8
2026-08-28T08:00:00Z,muppandal-wind,1500.0,1483.52,0.0,1483.52,869.58,761.52,13.65,9.02,29.94,13.9
2026-08-28T09:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,631.15,513.75,16.75,11.07,30.1,37.4
2026-08-28T10:00:00Z,muppandal-wind,1500.0,517.8,0.0,517.8,724.26,611.34,8.94,5.91,30.12,3.2
2026-08-28T11:00:00Z,muppandal-wind,1500.0,104.91,0.0,104.91,518.63,409.62,6.55,4.33,33.05,8.0
2026-08-28T12:00:00Z,muppandal-wind,1500.0,43.27,0.0,43.27,229.83,152.65,5.6,3.7,29.04,39.0
2026-08-28T13:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,55.99,27.95,11.79,7.79,25.46,42.2
2026-08-28T14:00:00Z,muppandal-wind,1500.0,1500.0,0.0,1500.0,0.0,0.0,21.62,14.28,24.34,53.1
